objid,u,g,r,i,z,class,redshift
1237662263791648987,17.259,16.3426,16.05559,15.9504,15.91215,STAR,0.0002023712
1237668336325427398,19.31704,17.70457,16.80689,16.35127,15.96172,GALAXY,0.09386116
1237668365315866698,18.42353,17.47839,17.10871,16.95187,16.89001,STAR,-0.0004514754
1237668705156530825,18.08503,16.13823,15.28424,14.93009,14.7118,STAR,-0.0009755642
1237668705156333722,18.2243,16.6476,15.90425,15.57829,15.38243,STAR,-0.0005710252
1237668705156333871,18.97905,17.24512,16.41691,16.04293,15.81321,STAR,-5.606248E-06
1237668572548956872,18.96987,17.18357,16.4013,16.06445,15.8502,STAR,-0.0003472445
1237671694450294887,17.38279,15.68062,14.96096,14.61949,14.42789,STAR,-4.599164E-05
1237668704619200825,18.85737,17.76585,17.41576,17.28668,17.26921,STAR,-0.0002625174
1237668572011365559,19.11814,17.72689,17.70998,17.81086,17.74636,STAR,-0.0001029591
1237671696060580716,18.70541,17.09127,16.44348,16.18279,16.03682,STAR,-0.0002361117
1237668705155679827,18.82633,17.46847,16.96629,16.79137,16.68274,STAR,0.000137705
1237668705692418577,19.2338,17.87599,17.91641,17.98408,18.04048,STAR,-0.0007931798
1237668572548104778,18.12418,15.77932,14.81726,14.42468,14.18689,STAR,-0.0002159511
1237668706766291620,17.37963,16.24041,15.7161,15.47812,15.36954,STAR,9.0392E-05
1237668599928981119,17.71207,16.01165,15.22508,14.92491,14.69997,STAR,-0.0001423584
1237668650935651130,19.17242,16.62897,15.31816,14.69884,14.28999,STAR,0.000496322
1237668598855041651,18.92363,17.29425,16.9259,16.79825,16.63307,STAR,-6.662239E-05
1237668598318499408,18.43188,15.94955,14.76845,15.603,13.91246,STAR,0.000190206
1237668598318236616,18.5274,16.73682,15.82486,15.44158,15.19226,STAR,-0.0002120557
1237668598318695310,17.67756,15.94428,15.12044,14.79156,14.60911,STAR,-2.560092E-06
1237668705152073945,17.48458,16.16563,16.29942,16.42322,16.48306,STAR,0.0004525541
1237668706225815571,16.17377,15.03642,15.24025,15.40072,15.48333,STAR,-0.0005750347
1237668571470626937,17.11782,15.95928,15.45587,15.25823,15.1674,STAR,-8.670019E-05
1237668706762489932,17.12347,16.16176,15.78944,15.61495,15.5337,STAR,-0.0002661813
1237668706762489992,16.49502,15.18149,15.249,15.26938,15.27753,STAR,-0.0005775438
1237648672924041541,19.32972,19.59161,19.94725,20.23962,20.30066,STAR,-0.0001165548
1237668573081239805,18.10699,16.58445,16.01731,15.83856,15.74058,STAR,-1.808628E-05
1237668706225553916,19.48007,18.52462,18.2276,18.15367,18.09821,STAR,-0.000917454
1237668705688551507,17.92754,16.53806,16.00074,15.81355,15.72317,STAR,-3.76535E-05
1237648705679720625,17.33858,16.08158,15.54829,15.32165,15.29076,STAR,0.0001766732
1237668705151615206,17.24033,15.3679,14.58128,14.26543,14.08134,STAR,9.870015E-05
1237668572007170301,16.85424,15.81351,15.54121,15.46288,15.45645,STAR,-1.659862E-05
1237668572007170310,16.28419,15.13424,14.61689,14.37905,14.26058,STAR,-0.0002739511
1237665442614214708,17.4225,15.95149,15.30282,15.03114,14.87935,STAR,-0.0003031766
1237648675608199253,17.70554,16.52928,16.01862,15.81514,15.72117,STAR,0.0002430782
1237655550744330871,19.56433,18.43182,18.29713,18.28397,18.33589,STAR,-0.0001767334
1237668705151418476,18.5473,17.64442,17.39619,17.29954,17.24796,STAR,-0.0003179527
1237648704605717695,19.02528,17.80218,17.34674,17.11998,17.25334,GALAXY,0.02425887
1237666226427069709,18.74949,16.77257,15.94612,15.66315,15.49149,STAR,-2.4945E-07
1237666209248708223,19.51641,17.20851,16.21442,15.80237,15.5244,STAR,-6.608576E-05
1237648704068714689,18.51655,17.258,16.72164,16.51873,16.41792,STAR,-0.0006160155
1237668707298771195,17.27921,15.99935,16.12802,16.21655,16.25753,STAR,-0.001043017
1237655551817875944,19.29259,18.04474,17.53789,17.30112,17.1083,STAR,-0.0003688843
1237665429724725422,18.16186,17.24756,16.98643,16.85758,16.83363,STAR,-0.0005834448
1237665532802237013,19.46226,18.30755,17.88348,17.71548,17.68937,STAR,2.631937E-05
1237668704614219941,18.85363,17.88417,17.58189,17.49028,17.46324,STAR,-5.36871E-05
1237666226964398772,18.07435,15.90054,14.95399,14.56799,14.34213,STAR,0.0002019643
1237666226963940142,18.89762,17.21222,16.41438,16.04821,15.82693,STAR,-0.001372164
1237666226964073559,19.19201,16.86106,15.94154,15.55782,15.332,STAR,-0.0002580558
1237648702994776884,19.53017,18.45341,17.98727,17.81346,17.69675,STAR,-0.0001555007
1237665533339041825,18.16365,16.93985,16.49079,16.34407,16.25248,STAR,1.476594E-05
1237666209785118832,17.31767,15.5422,14.80594,14.53108,14.3559,STAR,-0.0001674725
1237666209787216985,17.9433,16.51046,15.86447,15.57901,15.42299,GALAXY,0
1237666227500549502,18.48866,16.5707,15.76662,15.44029,15.25761,STAR,0.0001710778
1237666227500485392,19.59894,17.55717,16.70859,16.38621,16.20006,STAR,-0.000224279
1237648705678999857,18.66115,17.78911,17.85096,17.75711,17.76518,GALAXY,0.03313043
1237665533338845512,19.22192,18.64595,18.15525,17.98615,17.77638,QSO,1.035758
1237666209787807488,19.20409,17.65134,17.23893,17.08468,17.08447,STAR,5.997348E-05
1237666227500614874,17.14714,15.84548,15.3766,15.20693,15.13351,STAR,9.968971E-05
1237666210322121354,18.964,17.27598,16.55784,16.28673,16.14782,STAR,1.732184E-05
1237666227500221307,19.2431,18.16785,17.69731,17.51711,17.45761,STAR,-0.0009054265
1237666210321531168,15.53111,14.96569,14.5754,14.80346,12.71971,STAR,-0.0002801465
1237648703531320103,19.29411,17.5023,16.58649,16.16303,15.81341,GALAXY,0.0491895
1237665533338649141,19.1453,17.98599,17.42274,16.99072,16.82069,GALAXY,0.06413774
1237665566622613659,19.46223,17.34067,16.38596,15.94535,15.61335,GALAXY,0.08659792
1237655551817351318,17.45249,16.19876,15.71061,15.53794,15.45441,STAR,-8.539268E-05
1237666209245561128,17.29525,16.16983,15.89396,15.79624,15.76731,STAR,-0.0004062172
1237668574153867877,18.98968,17.33143,16.3131,15.79984,15.43643,GALAXY,0.1269849
1237666228574684013,19.45052,17.48672,16.72693,16.51041,16.33123,STAR,-4.7107E-05
1237662307817881696,18.85566,17.50466,16.99038,16.80676,16.67718,STAR,-3.874624E-05
1237666226961121496,18.24128,17.03535,16.71818,16.58966,16.53538,STAR,-2.215824E-06
1237666228040565614,19.40803,18.08955,17.40552,17.07578,16.92392,STAR,-0.0002188115
1237655550206542156,18.19463,18.46798,18.84006,19.19331,19.50202,STAR,9.945536E-05
1237665533338386989,19.29503,18.20358,17.83155,17.69974,17.63473,STAR,-0.0002389416
1237666209782497596,17.84418,16.81248,16.46138,16.30859,16.24515,STAR,-0.0005476088
1237648704067928803,19.30945,19.1478,18.61443,18.37299,17.91087,QSO,0.269084
1237666211395732722,19.07158,17.39744,16.73367,16.51216,16.38717,STAR,-2.114766E-05
1237666209782366574,18.90305,17.95252,18.13402,18.29678,18.33692,STAR,-0.000538816
1237665566622351708,18.83537,17.7354,17.34153,17.1016,16.92838,STAR,-3.384775E-05
1237666227498189529,16.39258,14.87058,14.20958,13.97586,13.86034,STAR,-7.806292E-05
1237666210319630657,18.22942,16.81897,16.12219,15.7949,15.6011,STAR,-0.0006717451
1237662663223804428,17.75059,16.53177,16.04468,15.76472,15.55776,GALAXY,0.03604183
1237666229111491235,19.38959,17.72846,16.99955,16.7077,16.51637,STAR,-0.0002989139
1237666210319761647,18.49804,16.99224,16.28064,15.99392,15.83884,STAR,-0.0001356181
1237665566622286733,18.6813,17.04035,16.11554,15.6354,15.28563,GALAXY,0.08721302
1237672154549063502,19.43669,17.79476,17.38593,17.226,17.15563,STAR,-8.14234E-07
1237666227497862022,15.94748,14.80726,14.50637,14.39516,14.36779,STAR,7.791856E-05
1237666229111292708,16.54927,15.16492,14.62311,14.42858,14.35425,STAR,-1.711325E-05
1237665442076033707,19.48567,17.60044,16.59334,16.13709,15.7618,GALAXY,0.08709734
1237648673459470810,19.46025,18.28482,17.78494,17.50377,17.31497,GALAXY,0.04653732
1237666211932930208,19.15918,17.14952,16.28654,15.92507,15.70932,STAR,0.0003252658
1237662337337262767,19.03534,17.46975,16.59299,16.10146,15.74975,GALAXY,0.1095843
1237668704613302775,19.15191,17.17805,16.31252,15.90646,15.5907,GALAXY,0.05181682
1237662336263454800,17.79815,17.67404,17.60916,17.5576,17.18205,QSO,0.3912614
1237648705678279117,19.31003,17.7519,16.91118,16.47969,16.12051,GALAXY,0.05703778
1237672154012451135,16.05439,14.7465,14.18674,13.95815,13.87219,STAR,0.0001094265
1237648705678213667,19.07316,17.33798,16.44005,15.89485,15.53507,QSO,0.056787
1237666228034600999,19.34935,18.16082,18.06126,18.05347,18.11409,STAR,-0.0005022569
1237662307280486799,19.50426,17.57609,16.57457,16.11046,15.76916,GALAXY,0.08319966
1237666228571996750,18.68402,17.48757,17.2783,17.17885,17.18014,STAR,-0.0005277893
1237648703530599117,19.29932,17.40602,16.44753,16.00617,15.61255,GALAXY,0.04429447
1237668311095967890,18.41007,17.2035,17.15773,17.18384,17.22762,STAR,-0.0005877128
1237655551279825321,19.16073,18.78907,18.77541,18.58138,18.59464,QSO,0.5893647
1237665532801056910,19.215,18.87233,18.70894,18.49421,18.23338,QSO,2.151448
1237665571453600336,19.47314,17.84244,17.26682,17.05325,16.93719,STAR,-9.923927E-05
1237668349760569495,17.61576,15.83574,14.96106,14.52554,14.16218,GALAXY,0.03173922
1237665566085022016,18.29254,16.34845,15.42057,14.96668,14.59935,GALAXY,0.05208496
1237655744562987228,16.26014,15.17778,14.76768,14.59811,14.52218,STAR,9.687836E-05
1237651736320672182,17.70176,16.62753,16.22362,15.99398,15.79913,GALAXY,0.03252814
1237665535470797391,18.9938,18.00896,17.70929,17.47606,17.5089,GALAXY,0.05867757
1237662262181036259,17.17808,16.32219,15.72121,15.40472,14.95867,GALAXY,0.03031729
1237666229104607441,18.74,17.46936,16.92297,16.69078,16.57366,STAR,-0.000424809
1237654880748568751,18.15778,17.146,16.76203,16.60443,16.54671,STAR,0.0001090794
1237662665890988304,19.45697,17.86766,17.07366,16.65953,16.37368,GALAXY,0.06489956
1237665532799091037,18.30455,17.46578,17.22341,16.9253,16.90001,GALAXY,0.06909993
1237662199363600786,19.34371,17.97988,17.25292,16.85637,16.6064,GALAXY,0.117415
1237655502964785668,19.05264,18.11207,17.73187,17.39999,17.31829,GALAXY,0.11148
1237655473438523465,17.86414,16.69811,16.28502,16.12995,16.07287,STAR,-6.159682E-05
1237662263254647347,19.10534,17.85206,17.24115,17.01514,16.86276,STAR,-0.0003128778
1237655474512265313,19.21422,17.39206,16.47285,16.07889,15.72788,GALAXY,0.1089811
1237662337871905067,18.33635,16.40781,15.51247,15.02552,14.69466,GALAXY,0.03719015
1237662302988927546,19.10721,17.21399,16.34205,15.92845,15.61883,GALAXY,0.05184984
1237662198289793440,19.40366,18.28404,17.83949,17.66625,17.64175,STAR,3.924447E-05
1237655501890912380,19.48036,18.26168,17.70111,17.49585,17.38172,STAR,-0.0005856515
1237655128773952060,18.88769,16.82304,15.78207,15.34562,15.00681,GALAXY,0.104328
1237655474512265309,18.43565,16.80667,16.1818,15.9288,15.79382,STAR,-0.0002331709
1237655473438458448,17.35083,16.06648,15.49611,15.18852,14.95212,GALAXY,0.01601963
1237655474512265353,17.75142,16.57491,16.51226,16.54901,16.59559,STAR,-9.819657E-05
1237662238027874491,18.35234,17.21041,16.73128,16.52018,16.42068,STAR,-0.0003903443
1237668568784503189,19.23624,17.94337,17.17659,16.67551,16.38365,GALAXY,0.1292756
1237648703528567015,17.4136,16.28186,16.0428,15.7877,15.05357,GALAXY,0.06101273
1237662336798097655,19.13054,19.2985,19.76377,20.10527,20.61392,STAR,-0.0003251511
1237655472901521913,19.50191,18.39256,17.92317,17.71173,17.62702,STAR,-0.0002943375
1237655501890847168,17.55253,15.95375,15.38053,15.18494,15.11814,STAR,9.473594E-06
1237662336798097440,18.10501,17.07984,17.02027,17.02094,17.09111,STAR,-0.0003402991
1237662636913197643,19.33011,19.24104,19.0267,19.05733,19.04425,QSO,1.358629
1237665230523400262,17.556,16.59611,16.30135,16.18465,16.14418,STAR,-0.0002904621
1237662663758250087,18.96093,18.79819,18.64418,18.62531,18.61951,QSO,0.8467142
1237662268079931491,18.44913,18.48915,17.10702,16.9771,16.90574,STAR,-0.0006081517
1237655744025985061,16.93052,15.65212,15.08992,14.84272,14.70926,STAR,-0.0007236187
1237665530651410903,18.45612,16.68511,15.80242,15.37122,15.05836,GALAXY,0.06393755
1237655501890847249,16.91884,15.82592,15.68121,15.65548,15.70386,STAR,-0.0002835432
1237668651462623602,19.59223,18.28451,17.64876,17.2455,17.01839,GALAXY,0.06858612
1237655129847693562,17.98607,17.0576,16.70981,16.56132,16.50434,STAR,-0.0002667897
1237648705139114030,19.29778,18.97801,18.54162,18.38514,18.28092,QSO,1.225831
1237662301378118155,19.5814,18.6953,18.37635,18.23273,18.19607,STAR,-0.00166376
1237662225703174267,18.78833,18.62839,18.55057,18.23941,18.19262,QSO,1.73687
1237662301378117924,16.21264,15.10523,14.84563,14.74934,14.78906,STAR,0.0004905735
1237651822720319780,19.26937,18.0683,17.64263,17.36539,17.22073,GALAXY,0.04034435
1237661465994395735,16.87731,15.70899,15.70806,15.77031,15.84192,STAR,-0.0001782014
1237662268616736913,18.71782,17.72728,17.31394,17.14693,17.08284,STAR,-7.742998E-05
1237655130384564279,16.73237,15.71242,15.49474,15.43222,15.43944,STAR,-5.582036E-05
1237665534933729360,19.13495,18.7156,18.81902,18.6983,18.83582,QSO,0.6205207
1237662667501469921,19.56404,18.32342,17.67644,17.29753,17.08549,GALAXY,0.09247496
1237662337334837483,18.15832,17.15238,16.82555,16.69737,16.66453,STAR,-0.0001540605
1237655473975197861,19.33612,19.25872,19.64417,19.95885,20.26403,STAR,-0.0001546351
1237662197752725638,19.59157,18.17672,17.61372,17.37768,17.24728,STAR,-9.386604E-05
1237668349758472479,19.54904,17.87774,16.83138,16.35724,16.00179,GALAXY,0.171081
1237665428110639464,19.28335,17.9199,17.37006,17.15948,17.04397,STAR,-0.0003479358
1237668366926152124,18.98774,17.92945,17.51351,17.26866,17.06825,GALAXY,0.03381483
1237655473975132333,19.23321,17.96737,17.42664,17.04316,16.84251,GALAXY,0.1081879
1237665549439336615,18.33781,17.08398,16.57388,16.23902,16.1825,GALAXY,0.05656921
1237665429184446494,17.15504,15.63027,15.10505,14.93338,14.87934,STAR,-0.0001545032
1237648675604463996,18.77401,16.71831,15.68455,15.18589,14.78844,GALAXY,0.06836636
1237662302988730423,17.33618,16.19075,16.13712,16.18393,16.21653,STAR,-0.0002994341
1237662225703043264,18.79684,18.12755,17.39946,16.92975,16.72453,QSO,0.1582318
1237662263791321570,19.53264,17.6032,16.61125,16.16563,15.78922,GALAXY,0.06505546
1237662504837644342,19.1927,19.19223,18.86299,18.8687,18.83581,QSO,1.252775
1237662198826401848,19.016,17.79939,17.28102,17.06884,16.95789,STAR,0.0007378182
1237665565545857483,18.19841,16.51478,15.69914,15.29765,14.9753,GALAXY,0.06504208
1237662198289530940,18.92634,17.54142,16.99919,16.79786,16.70682,STAR,-6.586104E-05
1237655130384367799,18.56285,17.59051,17.43731,17.39711,17.42206,STAR,-0.0007994884
1237655129847431620,17.38495,16.07026,15.89336,15.88441,15.93378,STAR,-0.0005789409
1237665536007340341,18.91446,17.75991,17.29695,16.96656,16.85059,GALAXY,0.06918568
1237661463846584847,19.15385,18.90761,18.55437,18.53611,18.6634,QSO,1.181932
1237655744562593836,16.86311,15.87164,15.54108,15.42379,15.38516,STAR,-0.0006181303
1237665429184315732,19.58289,18.20872,17.62155,17.35467,17.19761,STAR,0.0001718953
1237662263254319576,19.36495,19.65287,20.04503,20.32945,21.03706,STAR,-0.0001611092
1237671692302287118,19.04463,17.76343,17.04764,16.621,16.31699,GALAXY,0.1152049
1237662500550475919,17.53369,16.21563,15.53356,15.10994,14.82883,GALAXY,0.05111889
1237662225702977884,19.47317,18.14272,17.58739,17.27388,16.96271,GALAXY,0.03582331
1237662663757988215,19.55776,18.32007,17.48171,17.06842,16.82091,GALAXY,0.1769881
1237648704065110225,18.81075,17.40268,16.81144,16.56985,16.43234,STAR,-0.0002275979
1237662267005862115,19.52208,18.21889,17.59604,17.12881,16.94109,GALAXY,0.08980095
1237665534933467293,19.53709,19.57137,18.86802,18.48235,17.95232,QSO,0.326352
1237662266468991239,18.74318,17.54374,17.045,16.66049,16.4705,GALAXY,0.09631353
1237662337871511698,17.70326,16.27157,15.73761,15.55006,15.47665,STAR,-0.0001028657
1237662667501208030,18.02693,16.44061,15.69642,15.31242,15.03018,GALAXY,0.03401189
1237662475309547741,18.795,18.55923,18.29887,18.32477,18.42567,QSO,1.006673
1237665429184250186,16.8852,14.95105,14.10192,13.67477,13.35096,GALAXY,0.03444772
1237662696504426530,19.52835,18.30257,18.07519,18.00489,18.0216,STAR,-0.0006881733
1237662337871446161,18.05122,17.20279,16.91594,16.71485,16.57215,GALAXY,0.03669687
1237668336861708723,18.00413,17.17119,16.92292,16.76204,16.62784,GALAXY,0.03436371
1237662268079538262,18.85676,18.73741,18.75223,18.57727,18.48113,QSO,1.932439
1237665549975945384,19.27366,18.16393,17.64208,17.43443,17.3124,STAR,0.0004166927
1237662303525404988,19.44938,18.06355,17.37581,16.9524,16.67817,GALAXY,0.09130313
1237655129310429535,19.27612,17.84438,17.07684,16.64892,16.38001,GALAXY,0.08232081
1237662303525405036,19.08367,17.17357,16.33836,15.9367,15.59612,GALAXY,0.1071755
1237661465994068054,18.42197,16.58858,15.80921,15.52211,15.39284,STAR,-0.00012215
1237665533335437802,18.31152,16.78597,16.06931,15.67571,15.45399,GALAXY,0.1151591
1237665534933401638,18.84303,17.2304,16.48406,16.1523,16.00465,STAR,-0.0007205203
1237665533335503073,19.15961,17.77525,17.21235,17.00279,16.89775,STAR,0.0001799887
1237668272452403692,19.15107,19.15782,19.03844,18.70585,18.57317,QSO,1.879402
1237665230522941902,18.3397,16.89876,16.23908,15.86977,15.6487,GALAXY,0.05856415
1237671690691412164,16.16751,15.12333,14.77836,14.66703,14.61171,STAR,-0.0001698995
1237662640124920284,18.21496,16.2545,15.33588,14.90856,14.59567,GALAXY,0.06139868
1237662306740994353,19.56053,18.55736,18.30875,18.16235,18.04631,STAR,2.388997E-05
1237667782322094501,18.75797,16.90107,16.05632,15.66019,15.33403,GALAXY,0.04014802
1237665549975945433,18.79101,16.93805,16.09155,15.68904,15.39254,GALAXY,0.05096047
1237655473437934259,19.56402,17.74356,16.94516,16.56332,16.29344,GALAXY,0.1125363
1237662665890464124,19.14586,18.02238,17.54265,17.22047,16.97264,GALAXY,0.1103841
1237668270844084498,17.87692,15.85016,14.96432,14.51754,14.19211,GALAXY,0.03327219
1237662638525841931,19.51751,18.27744,17.5747,17.19397,16.91538,GALAXY,0.1028518
1237666229108737275,19.15899,17.36976,16.61373,16.34611,16.19302,STAR,-3.710481E-05
1237668365317636637,17.67511,16.33573,15.70152,15.31831,15.06188,GALAXY,0.05045223
1237666209780728304,16.5296,15.00262,14.35428,14.08278,13.95564,STAR,-1.327528E-05
1237666209780859375,17.63936,16.69667,16.40223,16.27565,16.23901,STAR,-0.0005355601
1237665566084890703,19.51894,17.58536,16.68261,16.26014,15.89137,GALAXY,0.05165512
1237662638525776056,18.73183,18.60258,18.73035,18.86578,19.10002,QSO,2.052518
1237665536546308502,19.33041,17.33673,16.42001,15.97137,15.61541,GALAXY,0.05080471
1237666229108539879,18.4127,16.75993,15.99232,15.66152,15.46839,STAR,-0.0002380273
1237665571453337800,18.35599,16.58909,16.0288,15.86122,15.7806,STAR,9.622914E-05
1237668271380889993,18.58853,17.43773,17.02394,16.78145,16.68885,GALAXY,0.04630516
1237662335189254535,19.09108,18.08721,17.77176,17.48167,17.34428,GALAXY,0.05876136
1237662305669480652,18.35726,16.491,15.55513,15.12128,14.79892,GALAXY,0.05198939
1237665567158567091,19.05673,18.02248,17.60774,17.45023,17.40265,STAR,-0.0005266187
1237662636915032117,19.08372,18.91558,18.60555,18.55332,18.65901,QSO,1.21558
1237666211929784462,18.8818,17.58183,17.60089,17.68871,17.71419,STAR,-0.000451983
1237662336799867434,19.11031,17.74015,17.28806,16.96615,16.78523,GALAXY,0.05923243
1237665531726922253,18.71297,17.34893,16.6862,16.27545,16.04303,GALAXY,0.08528218
1237662662686212127,19.15531,18.22658,17.83277,17.69807,17.63386,STAR,-0.0001243673
1237662303527502333,19.34207,18.18591,17.67892,17.36237,17.1496,GALAXY,0.1149936
1237662337336672332,18.87344,19.14594,19.58593,19.94738,20.42639,STAR,-0.0004796959
